Manufacturer,Item,Category,CSI Spec Section,Description,Mounting Type,Unit of Measure,Currency,URL
Claridge,S14X12LCS,Markerboard,101116,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 144"" Weight 168 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X16LCS,Markerboard,101116,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 48"" x 192"" Weight 224 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S15X6LCS,Markerboard,101116,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 72"" Weight 105 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S15X8LCS,Markerboard,101116,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 96"" Weight 140 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S15X10LCS,Markerboard,101116,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 120"" Weight 200 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S15X12LCS,Markerboard,101116,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. LCS Markerboard Size 60"" x 144"" Weight 240 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S12X3COR,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 24"" x 36"" Weight 18 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X3COR,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 36"" Weight 36 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X4COR,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 48"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X6COR,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 72"" Weight 72 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X8COR,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 96"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X10COR,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 120"" Weight 120 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X12COR,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Claridge Cork Tackboard Size 48"" x 144"" Weight 144 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S12X33103,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X33103,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X43103,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X63103,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X83103,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X103103,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X123103,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Guilford Fabric Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S12X31380,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X31380,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X41380,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X61380,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X81380,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X101380,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X121380,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Fabricork Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S12X3TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 24"" x 36"" Weight 12 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X3TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 36"" Weight 24 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X4TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 48"" Weight 32 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X6TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 72"" Weight 48 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X8TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 96"" Weight 64 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X10TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 120"" Weight 80 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X12TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 144"" Weight 96 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,S14X16TAN,Tackboard,101123,"Series 1 (Claridge). Claridge whiteboard and tackboard with 1-1/2"" wide perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Tan Nucork Tackboards Size 48"" x 192"" Weight 128 lbs. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/09/Series-1_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2021/07/Series-1-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-1/
Claridge,Series 2,Visual Display Board,101100,"Series 2 (Claridge). Claridge whiteboard or tackboard with 3/4” perimeter trim. Available in whiteboard, chalkboard porcelain, cork, fabrics, and tackboards. Product family / series listing from Claridge All Products. Spec sheet: https://claridgeproducts.com/wp-content/uploads/2023/08/Series-2_Tech-Data.pdf. Image: https://claridgeproducts.com/wp-content/uploads/2022/09/Series-2-Hero-768x768.jpg.",,EA,USD,https://claridgeproducts.com/product/series-2/
